eFUA_ID,B00,B15,P00,P15,GDP00_SM,GDP15_SM,E_EPM2_E00,E_EPM2_E15,E_EPM2_R00,E_EPM2_R15,E_EPM2_I00,E_EPM2_I15,E_EPM2_T00,E_EPM2_T15,E_EPM2_A00,E_EPM2_A15,EX_FD_B00,EX_FD_B15,EX_FD_P00,EX_FD_P15,EX_SS_B00,EX_SS_B15,EX_SS_P15,BUCAP15,NTL_AV,E_GR_AT00,E_GR_AT14,E_CPM2_T00,E_CPM2_T14,EX_SS_P00,TT2CC,SDG_LUE9015,SDG_OS15MX,total_area,total_population,n_urban_centers,area_distortion,pop_distortion,geom,buildup_growth_rate,pop_growth_rate,gdp_growth_rate,gdp_per_cap_00,gdp_per_cap_15,gdp_per_cap_growth_rate,green_change_pct,pm25_change_pct,flood_buildup_change_pct,flood_pop_change_pct,sealevel_buildup_change_pct,sealevel_pop_change_pct,energy_emissions_growth,residential_emissions_growth,industrial_emissions_growth,transport_emissions_growth,agriculture_emissions_growth
1405,3.56985497475,3.59882068634,65841.5213623,58674.2197266,174475168,268763104,0,0,23.0513693140774,27.8950550294051,5.51716906806662,4.37584534044554,0.546180531014038,0.809111312229421,3.13236418833345,4.22657537015622,0,0,0,0,0,0,0,61.335637748799996,61.99919210070926,158.94228353875803,158.94228353875803,350.5957895566007,338.0637453313389,0,1182.2467051907079,-0.060982,75.26,3.59882068634,58674.2197266,1,0.24489795918367346,0.7002584187418781,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",5.388940191590752e-4,-0.007653906509193731,0.029222017441085768,2649.9261315656995,4580.59954188289,0.037160345762595526,0,-3.574499351835091,NA,NA,NA,NA,NA,21.01257261263726,-20.686763692399108,48.1399036189053,34.932438121281685
1406,0.111114993691,0.153966993093,98367.2580566,126292.369629,170567488,496476160,0,0,8.09380839293702,9.30438416584258,6.55220794284283,12.5862947754414,0.25953999593307,0.467688461690224,0.947739478142042,1.41140977559556,0,0,0,0,0,0,0,1.21913139761,76.65402170886831,235.87230411822017,235.87230411822017,1516.9225254592473,1471.3673070380923,0,510.9828671179997,2.3998,NA,0.153966993093,126292.369629,1,1,1.0000000000007423,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.021982982335904788,0.01679898280189529,0.07382491521743462,1733.9864032995245,3931.165132608267,0.05608378192747443,0,-3.0031341519807078,NA,NA,NA,NA,NA,14.956812839329817,92.09241961238092,80.1989939966059,48.92381378503952
1407,3.84312915802,4.00081634521,68186.1171875,82338.5379639,245845360,359005792,0,25.967377370807,0.933637678307677,1.45386691232571,2.43292245579303,3.07756608491382,1.81392121138391,2.55866095400133,0.00436162483593302,0.00473077034890515,0,0,0,0,0,0,0,48.5898395108,305.3347219205784,171.71082473448072,171.71082473448072,392.688857583023,560.4001300095459,0,331.35848476064075,0.21668,69.23,4.00081634521,82338.5379639,1,0.25,0.8032397711751286,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.002684363598406181,0.012652593647258792,0.02556367347535149,3605.5046120894067,4360.1186136848855,0.01274976226702873,0,42.708436765630694,NA,NA,NA,NA,Inf,55.72067688624208,26.496678000806373,41.05689585322339,8.463486128631317
1408,3.79598796368,4.45026707649,73198.7114258,116267.9922486,428842256,681100096,0.0292629840669016,0.1013622304669333,0.456929962844112,0.47607842552900004,5.71541310721957,13.93027253666399,3.90541339499795,3.2873603791089936,0.0339246361702393,0.0333643258897955,2.9780801534699997,3.31487524509,57426.8455811,86604.6599732,0,0,0,38.27594326565,23.11639389013671,172.32834856567135,172.32834856567135,528.1634876291185,729.8720153581996,0,237.22285037211034,0.43314,79.91,4.45026707649,116267.9922486,2,0.2558139534883721,0.9216432822586982,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.010657686254964771,0.03132872912380136,0.031321863408099615,5858.603896800949,5858.018899506723,-6.657155480982446e-6,0,38.19054752052886,11.309134551921764,50.80866639435065,NA,NA,246.38378039367757,4.190677837299274,143.73168265068384,-15.825546578002683,-1.6516323937331976
1408,3.79598796368,4.45026707649,73198.7114258,116267.9922486,428842256,681100096,0.0292629840669016,0.1013622304669333,0.456929962844112,0.47607842552900004,5.71541310721957,13.93027253666399,3.90541339499795,3.2873603791089936,0.0339246361702393,0.0333643258897955,2.9780801534699997,3.31487524509,57426.8455811,86604.6599732,0,0,0,38.27594326565,23.11639389013671,172.32834856567135,172.32834856567135,528.1634876291185,729.8720153581996,0,237.22285037211034,0.43314,79.91,4.45026707649,116267.9922486,2,0.16279069767441862,0.9216432822586982,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.010657686254964771,0.03132872912380136,0.031321863408099615,5858.603896800949,5858.018899506723,-6.657155480982446e-6,0,38.19054752052886,11.309134551921764,50.80866639435065,NA,NA,246.38378039367757,4.190677837299274,143.73168265068384,-15.825546578002683,-1.6516323937331976
1409,19.9776248932,21.2003688812,135650.447094,164794.523514,1972928384,2966616064,0.980984758766193,0.448738165171593,1.36011175075653,0.878670710926596,6.70891384882001,6.22690422340536,7.76290021932171,2.14103156150769,0.830200405702908,1.0281098249838,0,0,0,0,0,0,0,128.647290148,440.0578348069258,550.1378679188592,550.1378679188592,208.72569834971333,283.9936009480986,0,45.42876212282631,0.65281,47,21.2003688812,164794.523514,1,0.13651877133105803,0.5312506971279969,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.0039682319747662564,0.013059071223330054,0.027566652090670773,14544.20848781165,18001.909291287662,0.01432056755567257,0,36.06067829380372,NA,NA,NA,NA,-54.256357077761194,-35.39716788434066,-7.18461492092982,-72.41969494624311,23.83875241705376
1410,9.51365661621,9.86552047729,50459.5930176,52867.0705566,760988032,717819520,0,0,1.21998706889127,5.03532298403593,2.25089740778711,1.68726913191513,2.62690483285896,1.00672977606607,2.30525538662426,2.17916048472216,0,0,0,0,0,0,0,186.609932675,211.13375380091173,84.88746349037481,84.88746349037481,232.0026607079455,223.94550344158756,0,346.8732876239248,0.85596,17.75,9.86552047729,52867.0705566,1,0.16901408450704225,0.7503963314682156,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.002424106285080274,0.0031120178080914496,-0.0038857281786585096,15081.136935340957,13577.819093106273,-0.006976036437127742,0,-3.472872785929216,NA,NA,NA,NA,NA,312.7357668316972,-25.040158379590082,-61.676199172757705,-5.469888613371772
1412,16.5070056915,18.1982746124,178310.82312,237991.900116,521012352,6368740352,0,1.23447676374138,1.80372682241543,146.966684689719,75.8150755930887,189.058862062786,0.612614670877416,1.51488336504327,0.337235677943614,0.527749548678186,16.0411186218,17.7130889893,173278.240112,231646.800507,0,0,0,76.4659410827,227.5308512183137,348.7893450750882,348.7893450750882,149.46498928786548,181.96898170464934,0,687.93648818134,1.3448,67.5,18.1982746124,237991.900116,1,0.49557522123893805,0.9246319941758182,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.0065239830636072416,0.019433649681485754,0.1816268973679862,2921.933413146593,26760.32398117668,0.15910132821020428,0,21.746893751942174,10.423028511414296,33.68487604518198,NA,NA,Inf,8047.945845419711,149.3684278275924,147.28160082643495,56.492798121563546
1414,1.02686798573,1.20419597626,48498.3905029,51197.1748047,30479270,46069808,0.0172454795726843,0.0203975547301126,0.0253495678649648,2.55646695308027,1.06183910996403,0.68514078530159,0.0405602818295357,0.048590650184594,0.0371780120927794,0.0420528152615876,0,0,0,0,0,0,0,23.520750526799997,37.53439347669856,49.90446625194904,49.90446625194904,159.1073245362116,176.76275639210544,0,516.406642102059,5.6586,80,1.20419597626,51197.1748047,1,0.6,0.9480029443166914,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.010676506487728998,0.003616774069031159,0.027923487126610747,628.4594124453979,899.8505908917987,0.024219117979696003,0,11.096555050094889,NA,NA,NA,NA,18.277689200484623,9984.854174628827,-35.476026558788256,19.798600978188084,13.112059775124369
1415,13.5926532745,16.2286071777,162430.527786,181057.618866,2333144320,4346472960,0,0,38.8092249555927,43.8425213357293,82.7519610093883,65.8292462132854,25.2989678941857,18.2404909164039,0.514605670239739,0.601350317210845,0,0,0,0,0,0,0,89.6322799304,463.8503219520812,778.9099905121861,778.9099905121861,486.9600227220491,551.8662231412328,0,46.67700605714401,2.7212,62.26,16.2286071777,181057.618866,1,0.1447811447811448,0.639423302715522,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.011886497121103234,0.007263917034668221,0.04234869076292691,14363.952095716182,24006.020775169956,0.03483175872272515,0,13.328856043739634,NA,NA,NA,NA,NA,12.96932980727117,-20.449926007412678,-27.90025667175144,16.856527626423993
1416,13.7352161407,14.0865097046,59729.6029053,66482.2875977,688574080,464624128,0,0,2.21339794793015,2.90576782482608,3.16517221925974,3.66788905228049,3.43267009350955,4.13195405802838,4.08234824609716e-4,5.66893703732711e-4,0,0,0,0,0,0,0,211.883649219,194.31882222110232,53.14751559683528,53.14751559683528,58.74367301431519,100.61650683683298,0,525.981917116796,0.73307,29.55,14.0865097046,66482.2875977,1,0.5263157894736842,0.8879295159445622,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.0016850531055070395,0.007166074415150492,-0.02588535518561308,11528.187808174773,6988.690443559196,-0.03281626579802743,0,71.28058508073514,NA,NA,NA,NA,NA,31.280858353708908,15.882763976057007,20.371429396638696,38.864611630004205
1418,2.8147711753799998,3.15877652168,48653.3242188,62365.6108398,100157528,236790656,0,0,5.03102784196044,9.72797757689753,3.49895332445898,3.29804476242795,2.76709739191474,2.89840689615265,0.100601814297545,0.232017416191342,1.8750699758499998,2.01704502106,31525.0422363,38125.2333984,0,0,0,50.6493318857,256.8964904840479,182.57099183904302,182.57099183904302,204.4703117067901,259.4432035236654,0,93.86175973825706,0.51928,71.27,3.15877652168,62365.6108398,1,0.20754716981132076,0.7213846181003657,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.0077165405706642876,0.016690684025616465,0.05903926964451878,2058.595781648531,3796.814507409375,0.04165336250669838,0,26.88551279547431,7.571719831183396,20.936343598296936,NA,NA,NA,93.35964503640731,-5.741961764011099,4.745387879067319,130.6294551558639
1419,12.2927484512,12.7608375549,33437.8596878,66491.7102661,368733888,736466816,0,0,7.82129138865643,2.72802387798953,1.83787701826562,4.35441910058372,1.35171640904552,1.6450764027913,2.71630190478852e-4,2.80635624787247e-4,0,0,0,0,3.98001813889,4.34759187698,25932.4829712,191.916217884,68.91244200364648,78.33255901985606,78.33255901985606,36.338994051525944,37.56023050508584,40960.374222403145,1553.1178397436604,0.10404,48.96,12.7608375549,66491.7102661,1,0.625,0.8997635300005196,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.002494531723210791,0.04689213121332214,0.047199297063508894,11027.43690663116,11076.069679252616,2.9340735404215224e-4,0,3.360677656151614,NA,NA,9.235478966749488,-36.68885242504374,NA,-65.12054413487132,136.92657655042268,21.702776690632074,3.3153289376705413
1420,13.7074041367,14.5007591248,108029.414116,226431.357773,85748080,400326208,0.0211664657460469,0.150390699252229,11.5924981755613,8.8421358955451,3.67570084928047,5.47838921095653,0.0773000758354403,0.119386386515246,1.3088258725665,4.8857731209687,0,0,0,0,0,0,0,64.0404194339,10.147701631870913,128.1438445568572,128.1438445568572,75.99894119441142,117.9157060181553,0,320.75352676671827,0.29573,61.84,14.5007591248,226431.357773,1,0.7755102040816326,0.9763490109552796,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.0037580348855648094,0.05057316499073661,0.10818595386536667,793.7475242430296,1767.98042434269,0.05483938748343897,0,55.15440631800044,NA,NA,NA,NA,610.513984982667,-23.725363061211173,49.043391603235136,54.44536790546084,273.29435667313794
1421,3.93574380875,4.2303481102,65948.3374023,69906.7822266,94729536,369293024,0,0,21.7957272061965,20.6143966712087,1.12978190861109,0.99753655094527,0.589202356308612,1.58985693259184,1.85278950341054,2.6750887639218,0,0,0,0,0,0,0,60.514130038000005,27.055656925639834,83.6015711869347,83.6015711869347,171.6047713070306,217.81739374550824,0,315.7685832266641,0.91161,98.24,4.2303481102,69906.7822266,1,0.2777777777777778,0.8192136458096084,"list(c(5529000, 5531000, 5531000, 5532000, 5532000, 5534000, 5534000, 5537000, 5537000, 5545000, 5545000, 5544000, 5544000, 5543000, 5543000, 5542000, 5542000, 5541000, 5541000, 5540000, 5540000, 5538000, 5538000, 5537000, 5537000, 5536000, 5536000, 5535000, 5535000, 5534000, 5534000, 5533000, 5533000, 5532000, 5532000, 5531000, 5531000, 5530000, 5530000, 5529000, 5529000, 5528000, 5528000, 5527000, 5527000, 5526000, 5526000, 5525000, 5525000, 5529000, 5529000, 4155000, 4155000, 4154000, 4154000, 
4153000, 4153000, 4152000, 4152000, 4151000, 4151000, 4148000, 4148000, 4145000, 4145000, 4144000, 4144000, 4142000, 4142000, 4141000, 4141000, 4140000, 4140000, 4141000, 4141000, 4142000, 4142000, 4143000, 4143000, 4144000, 4144000, 4145000, 4145000, 4146000, 4146000, 4147000, 4147000, 4148000, 4148000, 4150000, 4150000, 4151000, 4151000, 4153000, 4153000, 4154000, 4154000, 4155000, 4155000, 4156000, 4156000, 4155000))",0.004823890838834277,0.0038936274298158047,0.09494518867345803,1436.4203819442494,5282.649440263916,0.0906984154055781,0,26.92968388145529,NA,NA,NA,NA,NA,-5.42000972856712,-11.705388151275791,169.83207306779775,44.38168820568149
